SCHOOL_TITLE,CourseID,COFFERED_WITH,Sec,Crs,size,stuNo,ROOM_ID,RoomSize,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Dept,ClassSize,stuCr,Year,Semester,Level,SemesterNo,
SETS,ECR101L,ECR101L,1,1,250,29,C10210-S,40,-,Labwork for ECR101,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,29,29,2009,Spring,,1,
SETS,ECR205,ECR205,1,3,250,36,C10210-S,40,-,Digital Circuits,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,36,108,2009,Spring,,1,
SETS,ECR205L,ECR205L,1,1,250,24,C10210-S,40,-,Labwork based on ECR205,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,24,24,2009,Spring,,1,
SETS,ECR205L,ECR205L,2,1,250,13,C10210-S,40,-,Labwork based on ECR205,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,13,13,2009,Spring,,1,
SETS,ECR206,ECR206,1,3,250,35,C10210-S,40,-,Circuits & Systems,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,35,105,2009,Spring,,1,
SETS,ECR206L,ECR206L,1,1,250,34,C10210-S,40,-,Labwork based on ECR206,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,34,34,2009,Spring,,1,
SETS,ECR207,ECR207,1,3,250,19,C10210-S,40,-,Electronics – I,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,19,57,2009,Spring,,1,
SETS,ECR207L,ECR207L,1,1,250,19,C10210-S,40,-,Labwork based on ECR207,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,19,19,2009,Spring,,1,
SETS,ECR209,ECR209,1,3,250,15,C10210-S,40,-,Microprocessor & Interf.,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,15,45,2009,Spring,,1,
SETS,ECR209L,ECR209L,1,1,250,16,C10210-S,40,-,Labwork based on ECR209,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,16,16,2009,Spring,,1,
SETS,ECR305,ECR305,1,3,250,16,C10210-S,40,-,Intro to Digital Signal Processing,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,16,48,2009,Spring,,1,
SETS,ECR305L,ECR305L,1,1,250,15,C10210-S,40,-,Labwork on ECR305,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,15,15,2009,Spring,,1,
SETS,ECR433,ECR433,1,3,250,16,C10210-S,40,-,Engineering Economics and Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,16,48,2009,Spring,,1,
SETS,EEE303,EEE303,1,3,250,16,C10210-S,40,-,Electrical Energy,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,16,48,2009,Spring,,1,
SETS,EEE303L,EEE303L,1,1,250,12,C10210-S,40,-,Labwork for EEE303,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,12,12,2009,Spring,,1,
SETS,EEE304,EEE304,1,3,250,23,C10210-S,40,-,Electromagnetic Theory & Applications,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,23,69,2009,Spring,,1,
SETS,EEE404,EEE404,1,3,250,5,C10210-S,40,-,Optical Communication,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,5,15,2009,Spring,,1,
SETS,EEE406,EEE406,1,3,250,1,C10210-S,40,-,Telecomm. Systems II,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,3,2009,Spring,,1,
SETS,EEE413,EEE413,1,3,250,15,C10210-S,40,-,Solid State Electronics,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,15,45,2009,Spring,,1,
SETS,EEE413L,EEE413L,1,1,250,14,C10210-S,40,-,Labwork for EEE413,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,14,14,2009,Spring,,1,
SETS,EEE498,EEE498,1,6,250,3,C10210-S,40,-,Senior Project,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,3,18,2009,Spring,,1,
SETS,EEE499,EEE499,1,6,250,4,C10210-S,40,-,Internship Program,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,4,24,2009,Spring,,1,
SLASS,ENG099,ENG099,1,3,250,2,C10210-S,40,-,Remedial English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,2,6,2009,Spring,,1,
SLASS,ENG101,ENG101,1,3,250,29,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG101,ENG101,2,3,250,29,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG101,ENG101,3,3,250,29,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG101,ENG101,4,3,250,29,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG101,ENG101,5,3,250,31,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,ENG101,ENG101,6,3,250,30,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG101,ENG101,7,3,250,25,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,25,75,2009,Spring,,1,
SLASS,ENG101,ENG101,8,3,250,27,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,27,81,2009,Spring,,1,
SLASS,ENG101,ENG101,9,3,250,27,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,27,81,2009,Spring,,1,
SLASS,ENG101,ENG101,10,3,250,18,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,18,54,2009,Spring,,1,
SLASS,ENG101,ENG101,11,3,250,14,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,14,42,2009,Spring,,1,
SLASS,ENG101,ENG101,12,3,250,22,C10210-S,40,-,English Listening & Speaking Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,22,66,2009,Spring,,1,
SLASS,ENG102,ENG102,1,3,250,30,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG102,ENG102,2,3,250,28,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,ENG102,ENG102,3,3,250,25,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,25,75,2009,Spring,,1,
SLASS,ENG102,ENG102,4,3,250,28,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,ENG102,ENG102,5,3,250,23,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,23,69,2009,Spring,,1,
SLASS,ENG102,ENG102,6,3,250,30,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG102,ENG102,7,3,250,30,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG102,ENG102,8,3,250,30,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG102,ENG102,9,3,250,29,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG102,ENG102,10,3,250,29,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG102,ENG102,11,3,250,15,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,15,45,2009,Spring,,1,
SLASS,ENG102,ENG102,12,3,250,29,C10210-S,40,-,English Reading Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG104,ENG104,1,3,250,32,C10210-S,40,-,English Writing Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,32,96,2009,Spring,,1,
SLASS,ENG104,ENG104,2,3,250,13,C10210-S,40,-,English Writing Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,13,39,2009,Spring,,1,
SLASS,ENG104,ENG104,3,3,250,33,C10210-S,40,-,English Writing Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,33,99,2009,Spring,,1,
SLASS,ENG104,ENG104,4,3,250,28,C10210-S,40,-,English Writing Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,ENG105,ENG105,1,3,250,17,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,17,51,2009,Spring,,1,
SLASS,ENG105,ENG105,2,3,250,34,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,34,102,2009,Spring,,1,
SLASS,ENG105,ENG105,3,3,250,28,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,ENG105,ENG105,4,3,250,30,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG105,ENG105,5,3,250,25,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,25,75,2009,Spring,,1,
SLASS,ENG105,ENG105,6,3,250,29,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG105,ENG105,7,3,250,30,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,30,90,2009,Spring,,1,
SLASS,ENG105,ENG105,8,3,250,31,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,ENG105,ENG105,9,3,250,32,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,32,96,2009,Spring,,1,
SLASS,ENG105,ENG105,10,3,250,31,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,ENG105,ENG105,11,3,250,24,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,24,72,2009,Spring,,1,
SLASS,ENG105,ENG105,12,3,250,24,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,24,72,2009,Spring,,1,
SLASS,ENG105,ENG105,13,3,250,25,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,25,75,2009,Spring,,1,
SLASS,ENG105,ENG105,14,3,250,12,C10210-S,40,-,Business English,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,12,36,2009,Spring,,1,
SLASS,ENG106,ENG106,1,3,250,25,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,25,75,2009,Spring,,1,
SLASS,ENG106,ENG106,2,3,250,28,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,ENG106,ENG106,3,3,250,31,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,ENG106,ENG106,4,3,250,20,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,20,60,2009,Spring,,1,
SLASS,ENG106,ENG106,5,3,250,29,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG106,ENG106,6,3,250,31,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,ENG106,ENG106,7,3,250,24,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,24,72,2009,Spring,,1,
SLASS,ENG106,ENG106,8,3,250,26,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,26,78,2009,Spring,,1,
SLASS,ENG106,ENG106,9,3,250,26,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,26,78,2009,Spring,,1,
SLASS,ENG106,ENG106,10,3,250,29,C10210-S,40,-,Advanced Academic Skills,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,29,87,2009,Spring,,1,
SLASS,ENG201,ENG201,1,3,250,20,C10210-S,40,-,Introduction to English Literature,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,20,60,2009,Spring,,1,
SELS,ENV101,ENV101,1,3,250,48,C10210-S,40,-,Introduction to Environmental science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,48,144,2009,Spring,,1,
SELS,ENV101,ENV101,2,3,250,50,C10210-S,40,-,Introduction to Environmental science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,50,150,2009,Spring,,1,
SELS,ENV101,ENV101,3,3,250,49,C10210-S,40,-,Introduction to Environmental science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,49,147,2009,Spring,,1,
SELS,ENV101,ENV101,4,3,250,43,C10210-S,40,-,Introduction to Environmental science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,43,129,2009,Spring,,1,
SELS,ENV101,ENV101,5,3,250,53,C10210-S,40,-,Introduction to Environmental science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,53,159,2009,Spring,,1,
SELS,ENV102,ENV102,1,3,250,36,C10210-S,40,-,World Geography,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,36,108,2009,Spring,,1,
SELS,ENV102,ENV102,2,3,250,36,C10210-S,40,-,World Geography,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,36,108,2009,Spring,,1,
SELS,ENV102T,ENV102T,1,1,250,31,C10210-S,40,-,World Geography Tutorial,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,31,31,2009,Spring,,1,
SELS,ENV102T,ENV102T,2,1,250,37,C10210-S,40,-,World Geography Tutorial,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,37,37,2009,Spring,,1,
SELS,ENV201,ENV201,1,3,250,1,C10210-S,40,-,Environmental Chemistry,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,1,3,2009,Spring,,1,
SELS,ENV202,ENV202,1,3,250,9,C10210-S,40,-,"Environmental Biology, Ecology and Conservation",T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,9,27,2009,Spring,,1,
SELS,ENV202L,ENV202L,1,1,250,10,C10210-S,40,-,"Environmental Biology, Ecology and Conservation Laboratory Practicum",T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,10,10,2009,Spring,,1,
SELS,ENV203,ENV203,1,3,250,7,C10210-S,40,-,Application of Chemistry,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,7,21,2009,Spring,,1,
SELS,ENV206,ENV206,1,3,250,2,C10210-S,40,-,Basic Concepts in Environmental Pollution,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,2,6,2009,Spring,,1,
SELS,ENV212,ENV212,1,3,250,16,C10210-S,40,-,Environmental Geography,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,16,48,2009,Spring,,1,
SELS,ENV220,ENV220,1,3,250,2,C10210-S,40,-,Introduction to Aquatic Science,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,2,6,2009,Spring,,1,
SELS,ENV301,ENV301,1,3,250,13,C10210-S,40,-,Environmental Economics,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,13,39,2009,Spring,,1,
SELS,ENV303,ENV303,1,3,250,13,C10210-S,40,-,People’s Participation in Environmental Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,13,39,2009,Spring,,1,
SELS,ENV310,ENV310,1,3,250,4,C10210-S,40,-,Silviculture and Forest Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,4,12,2009,Spring,,1,
SELS,ENV316,ENV316,1,3,250,8,C10210-S,40,-,Environmental Management System,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,8,24,2009,Spring,,1,
SELS,ENV325,ENV325,1,3,250,14,C10210-S,40,-,Waste Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,14,42,2009,Spring,,1,
SELS,ENV348,ENV348,1,3,250,6,C10210-S,40,-,Environmental Chemical Analysis,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,6,18,2009,Spring,,1,
SELS,ENV403,ENV403,1,3,250,1,C10210-S,40,-,Environmental Toxicology,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,1,3,2009,Spring,,1,
SELS,ENV411,ENV411,1,3,250,4,C10210-S,40,-,Forest Ecology and Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,4,12,2009,Spring,,1,
SELS,ENV415,ENV415,1,3,250,4,C10210-S,40,-,Air Pollution and Climate,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,4,12,2009,Spring,,1,
SELS,ENV415,ENV415,2,3,250,1,C10210-S,40,-,Air Pollution and Climate,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,1,3,2009,Spring,,1,
SELS,ENV498,ENV498,1,6,250,6,C10210-S,40,-,Senior Research Project,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,6,36,2009,Spring,,1,
SELS,ENV499,ENV499,1,6,250,2,C10210-S,40,-,Internship Program,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,2,12,2009,Spring,,1,
SELS,ENV499A,ENV499A,1,3,250,1,C10210-S,40,-,Internship Program,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,1,3,2009,Spring,,1,
SELS,ENV601,ENV601,1,3,250,8,C10210-S,40,-,Wastewater Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,8,24,2009,Spring,,1,
SELS,ENV607,ENV607,1,3,250,8,C10210-S,40,-,Solar Energy and its Application,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,8,24,2009,Spring,,1,
SELS,ENV610,ENV610,1,3,250,7,C10210-S,40,-,Global Climate Change and Application,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,7,21,2009,Spring,,1,
SELS,ENV620,ENV620,1,3,250,7,C10210-S,40,-,Air Quality Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,7,21,2009,Spring,,1,
SELS,ENV630,ENV630,1,1,250,3,C10210-S,40,-,Student's Sceminar,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,3,3,2009,Spring,,1,
SELS,ENV640,ENV640,1,8,250,3,C10210-S,40,-,Thesis,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SELS,3,24,2009,Spring,,1,
SETS,ETE304,ETE304,1,3,250,21,C10210-S,40,-,Telecomm. Networks II,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,21,63,2009,Spring,,1,
SETS,ETE309,ETE309,1,3,250,19,C10210-S,40,-,High Frequency Electromagnetic Waves,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,19,57,2009,Spring,,1,
SETS,ETE403,ETE403,1,3,250,11,C10210-S,40,-,Network Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,11,33,2009,Spring,,1,
SETS,ETE404,ETE404,1,3,250,7,C10210-S,40,-,Optical Communication,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,7,21,2009,Spring,,1,
SETS,ETE406,ETE406,1,3,250,12,C10210-S,40,-,Telecomm. Systems II,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,12,36,2009,Spring,,1,
SETS,ETE406L,ETE406L,1,1,250,11,C10210-S,40,-,Labwork for ETE406,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,11,11,2009,Spring,,1,
SETS,ETE498,ETE498,1,6,250,1,C10210-S,40,-,Senior Project,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,6,2009,Spring,,1,
SETS,ETE499,ETE499,1,6,250,2,C10210-S,40,-,Internship Program,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,2,12,2009,Spring,,1,
SETS,ETE499A,ETE499A,1,6,250,1,C10210-S,40,-,Unknown,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,6,2009,Spring,,1,
SETS,ETE500,ETE500,1,3,250,5,C10210-S,40,-,Modern Electronics & Telecomm. Systems,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,5,15,2009,Spring,,1,
SETS,ETE501,ETE501,1,3,250,5,C10210-S,40,-,Digital Communication Systems,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,5,15,2009,Spring,,1,
SETS,ETE509,ETE509,1,3,250,10,C10210-S,40,-,Telecommunication Switching & Networks,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,10,30,2009,Spring,,1,
SETS,ETE610,ETE610,1,3,250,2,C10210-S,40,-,Wireless Networking,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,2,6,2009,Spring,,1,
SETS,ETE620,ETE620,1,3,250,1,C10210-S,40,-,Switching System Design,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,3,2009,Spring,,1,
SETS,ETE626,ETE626,1,3,250,1,C10210-S,40,-,Advanced Computer Networks,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,3,2009,Spring,,1,
SETS,ETE628,ETE628,1,3,250,5,C10210-S,40,-,Satellite Communications Systems,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,5,15,2009,Spring,,1,
SETS,ETE646,ETE646,1,3,250,1,C10210-S,40,-,Network Operating Systems,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,3,2009,Spring,,1,
SETS,ETE658,ETE658,1,3,250,1,C10210-S,40,-,Embedded System Design & Real Time Interfacing,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,3,2009,Spring,,1,
SETS,ETE697,ETE697,1,2,250,3,C10210-S,40,-,Graduate Project,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,3,6,2009,Spring,,1,
SETS,ETE698,ETE698,1,1,250,3,C10210-S,40,-,Student Seminar,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,3,3,2009,Spring,,1,
SETS,ETE699,ETE699,1,8,250,1,C10210-S,40,-,Thesis Work,T001-00 TBA TBA,0.3333333333,0.3958333333,F,EEE,1,8,2009,Spring,,1,
SBE,FIN201,FIN201,1,3,250,45,C10210-S,40,-,Introduction to Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,45,135,2009,Spring,,1,
SBE,FIN201,FIN201,2,3,250,59,C10210-S,40,-,Introduction to Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,59,177,2009,Spring,,1,
SBE,FIN201,FIN201,3,3,250,35,C10210-S,40,-,Introduction to Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,35,105,2009,Spring,,1,
SBE,FIN201,FIN201,4,3,250,31,C10210-S,40,-,Introduction to Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,31,93,2009,Spring,,1,
SBE,FIN301,FIN301,1,3,250,45,C10210-S,40,-,Business Finance I,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,45,135,2009,Spring,,1,
SBE,FIN302,FIN302,1,3,250,21,C10210-S,40,-,Business Finance II,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,21,63,2009,Spring,,1,
SBE,FIN401,FIN401,1,3,250,19,C10210-S,40,-,Banking and Finance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,19,57,2009,Spring,,1,
SBE,FIN440,FIN440,1,3,250,23,C10210-S,40,-,Risk and Insurance Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,23,69,2009,Spring,,1,
SBE,FIN460,FIN460,1,3,250,21,C10210-S,40,-,Investment Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,21,63,2009,Spring,,1,
SBE,FIN461,FIN461,1,3,250,7,C10210-S,40,-,Financial Derivatives,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,7,21,2009,Spring,,1,
SBE,FIN480,FIN480,1,3,250,8,C10210-S,40,-,International Financial Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,8,24,2009,Spring,,1,
SBE,FIN545,FIN545,1,3,250,30,C10210-S,40,-,"Options, Future & Other Derivatives",T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,30,90,2009,Spring,,1,
SBE,FIN547,FIN547,1,3,250,36,C10210-S,40,-,Corporate Governance,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,36,108,2009,Spring,,1,
SLASS,FRN101,FRN101,1,3,250,31,C10210-S,40,-,Elementary French I,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,31,93,2009,Spring,,1,
SLASS,FRN101,FRN101,2,3,250,28,C10210-S,40,-,Elementary French I,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,28,84,2009,Spring,,1,
SLASS,FRN101,FRN101,3,3,250,34,C10210-S,40,-,Elementary French I,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,34,102,2009,Spring,,1,
SLASS,HEA101,HEA101,1,3,250,47,C10210-S,40,-,Health and Society,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SLASS,47,141,2009,Spring,,1,
SBE,HRM301,HRM301,1,3,250,11,C10210-S,40,-,Introduction to Human Resource Management,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,11,33,2009,Spring,,1,
SBE,HRM360,HRM360,1,3,250,34,C10210-S,40,-,Manpower Planning and Forecasting,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,34,102,2009,Spring,,1,
SBE,HRM360,HRM360,2,3,250,37,C10210-S,40,-,Manpower Planning and Forecasting,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,37,111,2009,Spring,,1,
SBE,HRM370,HRM370,1,3,250,45,C10210-S,40,-,Labor Economics and Compensation Theory,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,45,135,2009,Spring,,1,
SBE,HRM370,HRM370,2,3,250,31,C10210-S,40,-,Labor Economics and Compensation Theory,T001-00 TBA TBA,0.3333333333,0.3958333333,F,SBE,31,93,2009,Spring,,1,
